name,wxt_ra,wxt_dec,fxt_ra,fxt_dec,z,GRB_name,GRB,GBM_cover,gamma_flux_peak,gamma_flux_peak_err_minus,gamma_flux_peak_err_plus,gamma_upperlimit,det_cover,gamma_source,SN_name,T0,T100,lc_complete_strict,lc_complete_general,auto_obs,Td100,Td90,Td90_err_minus,Td90_err_plus,Td50,Td50_err_minus,Td50_err_plus,nH_Galactic,nH_Intrinsic,nH_Intrinsic_err_minus,nH_Intrinsic_err_plus,PhoIndex_avg,PhoIndex_avg_err_minus,PhoIndex_avg_err_plus,flux_avg,flux_avg_err_minus,flux_avg_err_plus,peak_time_start_seconds_to_T0,peak_time_end_seconds_to_T0,peak_spec_time_start_seconds_to_T0,peak_spec_time_end_seconds_to_T0,PhoIndex_peak,PhoIndex_peak_err_minus,PhoIndex_peak_err_plus,flux_peak,flux_peak_err,fluence,fluence_err_minus,fluence_err_plus,luminosity_avg,luminosity_avg_err_minus,luminosity_avg_err_plus,luminosity_peak,luminosity_peak_err,Eiso_rest,Eiso_rest_err_minus,Eiso_rest_err_plus,cstat,dof,BIC,input_row,fxt_position_available,optical_counterpart_identified,optical_name,optical_ra_deg,optical_dec_deg,ra_deg,dec_deg,coordinate_source,search_radius_arcsec,status,candidate_count,nearest_name,nearest_ra_deg,nearest_dec_deg,nearest_z,nearest_sep_arcsec,aladin_path,aladin_notebook_path,cat_table_path,error
EP250428b,220.479,2.09,220.4574,2.0989,0.0,-,0,1,0.0,0.0,0.0,6.3550892530367504e-09,"KW,GBM,ECL",ECL,-,2025-04-28T06:06:34.400,2025-04-28T06:17:41.350,1,1,0,666.95,593.456,45.497,32.498,411.469,136.99,18.999,0.0377,1.2524,0.0,7.2293,2.583,0.435,0.558,7.1847e-11,1.4714e-11,1.4999e-11,0.0,1.5,0.0,666.95,2.593,0.445,0.613,1.6852e-09,1.2439e-09,4.7918e-08,9.8137e-09,1.0004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9587737373951,20,18.1408586441117,86,True,False,,,,220.4574,2.0989,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250428b/aladin.html,examples/WXT_results_summary_data/EP250428b/aladin.ipynb,examples/WXT_results_summary_data/EP250428b/cat_table.csv,
EP250430a,233.399,-18.13,0.0,0.0,0.767,GRB 250430A,1,0,2.58049955894754e-07,2.72523059485169e-08,2.66440424046209e-08,0.0,"KW,BAT",BAT,-,2025-04-30T17:31:01.400,2025-04-30T18:08:20.950,1,1,0,2239.55,1393.531,411.009,366.008,24.501,4.5,4.0,0.0959,0.6545,0.2827,0.6021,1.733,0.259,0.487,1.6163e-10,1.7045e-11,3.0808e-11,7.5,8.0,3.0,12.5,1.116,0.334,0.33,3.4141e-08,1.5353e-08,3.6199e-07,3.8172e-08,6.8996e-08,4.6483e+47,4.9017e+46,8.859900000000001e+46,9.818499999999998e+49,4.4154e+49,6.8141e+50,1.6522999999999999e+50,1.771e+50,88.9294327984516,79,102.149590540244,87,False,False,,,,233.399,-18.13,wxt_ra/wxt_dec,190.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250430a/aladin.html,examples/WXT_results_summary_data/EP250430a/aladin.ipynb,examples/WXT_results_summary_data/EP250430a/cat_table.csv,
EP250508a,178.266,-19.928,178.2555,-19.9244,0.0,-,0,1,0.0,0.0,0.0,1.11128567929704e-08,"KW,GBM",GBM,-,2025-05-08T06:02:36.400,2025-05-08T06:05:23.150,0,1,1,166.75,113.33,27.459,4.493,39.94,11.483,7.489,0.0355,2.2083,1.0563,2.7536,1.555,0.296,0.707,7.8442e-10,9.7718e-11,2.3558e-10,33.949,34.448,11.949,56.448,1.328,0.315,0.347,9.4766e-09,6.9717e-09,1.308e-07,1.6294e-08,3.9283e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5942214425268,24,44.4817320405398,88,True,False,,,,178.2555,-19.9244,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250508a/aladin.html,examples/WXT_results_summary_data/EP250508a/aladin.ipynb,examples/WXT_results_summary_data/EP250508a/cat_table.csv,
EP250511a,202.108,-2.72,202.1112,-2.7042,0.0,-,0,1,0.0,0.0,0.0,1.36571851472685e-08,"KW,GBM",GBM,-,2025-05-11T07:57:41.150,2025-05-11T07:59:23.750,1,1,1,102.6,84.082,31.03,3.503,23.022,3.503,4.504,0.0279999999999999,2.0221,1.0267,2.7399,2.36,0.332,0.928,9.8739e-10,1.4205e-10,4.591e-10,13.513,14.014,0.0,39.014,2.404,0.351,0.418,7.8645e-09,5.7534e-09,1.0131e-07,1.4574e-08,4.7103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.609121585649,22,24.2657490602536,89,True,False,,,,202.1112,-2.7042,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250511a/aladin.html,examples/WXT_results_summary_data/EP250511a/aladin.ipynb,examples/WXT_results_summary_data/EP250511a/cat_table.csv,
EP250512a,215.21,-10.1,215.2043,-10.1009,1.773,GRB 250512B,1,0,2.44e-07,6.42e-08,5.46e-08,0.0,KW,KW,-,2025-05-12T11:19:05.500,2025-05-12T11:39:32.250,0,1,1,1226.75,324.934,35.493,40.492,87.482,6.999,3.499,0.0697,1.6918,0.5188,0.7317,1.77,0.164,0.225,3.7962e-10,2.4982e-11,3.4502e-11,221.455,221.955,216.955,226.455,1.948,0.446,0.508,1.6875e-08,7.2101e-09,4.657e-07,3.0647e-08,4.2326e-08,8.579300000000001e+48,5.6459e+47,7.7974e+47,3.8138e+50,1.6295e+50,4.7829000000000005e+51,9.9139e+50,1.0393000000000001e+51,110.554091506797,132,125.269915842112,90,True,False,,,,215.2043,-10.1009,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250512a/aladin.html,examples/WXT_results_summary_data/EP250512a/aladin.ipynb,examples/WXT_results_summary_data/EP250512a/cat_table.csv,
EP250526a,217.049,-34.355,217.0502,-34.3288,0.0,-,0,0,0.0,0.0,0.0,1.12241483920704e-07,KW,KW,-,2025-05-26T19:24:43.600,2025-05-26T19:28:20.550,0,0,1,216.95,163.962,7.498,10.498,65.985,8.498,4.999,0.0727,4.4841,1.3034,1.5075,2.398,0.375,0.354,1.8181e-09,2.3923e-10,3.5025e-10,50.488,50.988,36.988,64.488,1.862,0.342,0.372,1.7808e-08,9.8475e-09,3.9443e-07,5.1901e-08,7.5987e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8947184650382,66,73.59703797883,91,True,False,,,,217.0502,-34.3288,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250526a/aladin.html,examples/WXT_results_summary_data/EP250526a/aladin.ipynb,examples/WXT_results_summary_data/EP250526a/cat_table.csv,
EP250609a,329.313,-31.33,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,1.02888026927312e-07,KW,KW,-,2025-06-09T21:20:09.650,2025-06-09T21:24:00.700,1,1,0,231.05,205.544,59.013,19.004,100.522,37.008,21.505,0.0165,0.2787,0.0,9.8259,1.687,0.417,0.629,1.469e-10,4.5817e-11,4.5884e-11,0.0,7.502,0.0,231.05,1.693,0.441,0.651,6.6142e-10,4.4098e-10,3.3941e-08,1.0586e-08,1.0601e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53223148813638,10,10.5020447877124,92,False,False,,,,329.313,-31.33,wxt_ra/wxt_dec,190.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250609a/aladin.html,examples/WXT_results_summary_data/EP250609a/aladin.ipynb,examples/WXT_results_summary_data/EP250609a/cat_table.csv,
EP250610a,248.339,38.528,248.3567,38.5362,0.0,-,0,1,0.0,0.0,0.0,1.06671330255769e-08,"KW,GBM",GBM,-,2025-06-10T04:24:02.250,2025-06-10T04:27:58.750,1,1,1,236.5,217.0,11.5,8.0,146.5,12.5,7.0,0.0107,1.5491,0.7195,1.8442,1.879,0.23,0.578,5.1073e-10,5.0405e-11,1.1851e-10,5.5,6.0,0.0,102.0,1.483,0.345,0.454,8.0477e-09,5.2796e-09,1.2079e-07,1.1921e-08,2.8027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3111181458777,45,65.9247211786013,93,True,False,,,,248.3567,38.5362,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250610a/aladin.html,examples/WXT_results_summary_data/EP250610a/aladin.ipynb,examples/WXT_results_summary_data/EP250610a/cat_table.csv,
EP250612a,229.652,-26.764,229.6534,-26.7674,0.0,GRB 250612B,1,1,4.59883960508781e-07,1.28803480055474e-08,1.63610559322881e-08,0.0,"KW,GBM",GBM,-,2025-06-12T12:27:43.950,2025-06-12T13:16:40.750,0,1,1,2936.8,542.463,423.471,201.486,19.999,0.5,4.0,0.149,1.5144,0.7541,1.9415,1.086,0.138,0.309,1.415e-10,1.0326e-11,1.5778e-11,16.999,17.499,16.499,17.999,0.553,0.456,0.459,7.3414e-08,2.5025e-08,4.1557e-07,3.0325e-08,4.6335e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.996810411455,140,146.885344302235,94,True,False,,,,229.6534,-26.7674,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250612a/aladin.html,examples/WXT_results_summary_data/EP250612a/aladin.ipynb,examples/WXT_results_summary_data/EP250612a/cat_table.csv,
EP250615a,290.374,4.678,0.0,0.0,0.0,GRB 250615A,1,0,3.08607018957232e-07,2.80191921225646e-08,2.87173302559012e-08,0.0,"KW,BAT",BAT,-,2025-06-15T22:25:17.700,2025-06-15T22:29:38.150,1,1,0,260.45,196.962,82.484,28.994,13.497,4.499,2.999,0.551,30.4133,6.6774,8.6279,2.601,0.463,0.564,6.9398e-09,2.2425e-09,5.057e-09,4.499,4.999,2.999,6.499,2.595,0.444,0.419,3.9084e-07,1.4856e-07,1.8075e-06,5.8406e-07,1.3171e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1404918848666,51,64.1074440245594,95,False,False,,,,290.374,4.678,wxt_ra/wxt_dec,190.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250615a/aladin.html,examples/WXT_results_summary_data/EP250615a/aladin.ipynb,examples/WXT_results_summary_data/EP250615a/cat_table.csv,
EP250704a,300.878,12.007,300.8719,12.0232,0.661,GRB 250704B,1,0,1.36e-05,1.66e-06,1.51e-06,0.0,KW,KW,-,2025-07-04T08:16:27.350,2025-07-04T08:29:11.600,0,1,1,764.25,476.656,124.541,54.018,141.046,22.507,11.504,0.146,0.2989,0.1503,0.3447,1.913,0.209,0.425,2.4696e-10,1.9583e-11,4.4842e-11,0.0,0.5,0.0,23.5,1.57,0.471,0.479,3.983e-08,1.4125e-08,1.8874e-07,1.4966e-08,3.427e-08,4.9406e+47,3.9176e+46,8.970700000000001e+46,7.9682e+49,2.8257e+49,2.3736e+50,4.5193999999999996e+49,4.955799999999999e+49,68.7402305009645,75,81.8103569810332,96,True,False,,,,300.8719,12.0232,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250704a/aladin.html,examples/WXT_results_summary_data/EP250704a/aladin.ipynb,examples/WXT_results_summary_data/EP250704a/cat_table.csv,
EP250706a,284.02,32.329,0.0,0.0,0.0,GRB 250706A,1,0,1.78837317279923e-07,4.09103519482586e-08,4.57911251675374e-08,0.0,"KW,BAT",BAT,-,2025-07-06T15:48:31.700,2025-07-06T15:57:11.150,1,1,0,519.45,435.458,43.996,5.0,172.983,19.998,44.736,0.119,7.7793,1.6575,3.89,2.486,0.35,0.727,6.8263e-10,9.8712e-11,3.587e-10,71.493,71.993,41.993,101.493,2.491,0.4,0.44,1.3845e-08,1.0056e-08,3.5459e-07,5.1276e-08,1.8633e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9544485246893,45,47.5680515574129,97,False,False,,,,284.02,32.329,wxt_ra/wxt_dec,190.0,success,1,WISE J185558.64+321851.6,283.994354,32.31435,0.0712995,94.17392056150749,examples/WXT_results_summary_data/EP250706a/aladin.html,examples/WXT_results_summary_data/EP250706a/aladin.ipynb,examples/WXT_results_summary_data/EP250706a/cat_table.csv,
EP250711a,292.151,4.706,292.1585,4.7024,0.0,-,0,0,0.0,0.0,0.0,1.02888026927312e-07,KW,KW,-,2025-07-11T17:11:04.400,2025-07-11T17:28:06.500,0,0,0,1022.1,894.588,147.014,37.004,373.036,104.09,30.003,0.367,0.031,0.0,2.1991,2.401,0.249,0.303,2.7967e-10,3.0264e-11,3.105e-11,476.547,478.047,382.547,572.047,2.736,0.365,0.481,3.47e-09,2.515e-09,2.8585e-07,3.0933e-08,3.1736e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3562280736491,50,62.2587155108119,98,True,False,,,,292.1585,4.7024,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250711a/aladin.html,examples/WXT_results_summary_data/EP250711a/aladin.ipynb,examples/WXT_results_summary_data/EP250711a/cat_table.csv,
EP250730a,313.264,-4.648,313.2746,-4.6429,0.0,-,0,0,0.0,0.0,0.0,6.1493753812621504e-09,"KW,ECL",ECL,-,2025-07-30T06:09:45.550,2025-07-30T06:13:35.200,1,1,0,229.65,194.627,23.515,10.507,81.553,9.006,5.003,0.0625,0.2195,0.0,2.491,1.859,0.214,0.212,7.9818e-10,9.502e-11,1.037e-10,127.083,128.084,94.583,160.584,1.86,0.318,0.345,5.0845e-09,3.0942e-09,1.833e-07,2.1821e-08,2.3815e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1466435164551,43,57.7599684959957,99,True,False,,,,313.2746,-4.6429,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250730a/aladin.html,examples/WXT_results_summary_data/EP250730a/aladin.ipynb,examples/WXT_results_summary_data/EP250730a/cat_table.csv,
EP250806a,335.094,-26.89,335.1027,-26.8746,0.0,-,0,1,0.0,0.0,0.0,5.0987652504133e-09,"KW,GBM,ECL",ECL,-,2025-08-06T09:17:32.100,2025-08-06T09:20:20.050,0,1,1,167.95,97.971,17.995,1.5,21.993,3.999,3.499,0.0147,4.041,1.3579,5.7191,4.132,0.633,2.547,4.9151e-10,1.2265e-10,2.0271e-09,36.989,37.489,0.0,74.489,4.141,0.514,0.567,8.2462e-09,5.8662e-09,8.2549e-08,2.0598e-08,3.4045e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2474412138361,19,22.520568573911,100,True,False,,,,335.1027,-26.8746,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250806a/aladin.html,examples/WXT_results_summary_data/EP250806a/aladin.ipynb,examples/WXT_results_summary_data/EP250806a/cat_table.csv,
EP250807a,281.311,14.383,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,9.5872934182268e-08,KW,KW,-,2025-08-07T23:29:21.300,2025-08-07T23:34:08.400,0,0,0,287.1,173.06,2.501,9.003,104.036,3.001,2.501,0.321,4.2326,1.0714,1.6981,1.661,0.162,0.245,4.9154e-09,3.5919e-10,5.7686e-10,126.544,127.044,119.544,134.044,1.234,0.358,0.361,5.2147e-08,2.1466e-08,1.4112e-06,1.0312e-07,1.6562e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.479501630155,140,119.368035520934,101,False,False,,,,281.311,14.383,wxt_ra/wxt_dec,190.0,success,1,WISEA J184508.15+142043.,281.283936,14.345414,0.0896229,164.97615946539383,examples/WXT_results_summary_data/EP250807a/aladin.html,examples/WXT_results_summary_data/EP250807a/aladin.ipynb,examples/WXT_results_summary_data/EP250807a/cat_table.csv,
EP250812a,30.976,-9.302,30.993,-9.3191,0.0,-,0,1,0.0,0.0,0.0,1.0087660246615e-08,"KW,GBM",GBM,-,2025-08-12T13:09:15.050,2025-08-12T13:10:43.150,1,1,1,88.1,41.547,3.003,4.005,18.521,3.003,1.502,0.025,1.8359,1.0043,1.1423,1.438,0.262,0.282,4.254e-09,4.0069e-10,5.1964e-10,14.016,14.516,11.016,17.517,1.335,0.296,0.331,2.1692e-08,1.0662e-08,3.7478e-07,3.5301e-08,4.5781e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4090287910874,67,79.1545145172355,102,True,False,,,,30.993,-9.3191,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250812a/aladin.html,examples/WXT_results_summary_data/EP250812a/aladin.ipynb,examples/WXT_results_summary_data/EP250812a/cat_table.csv,
EP250821a,289.878,-43.394,289.8863,-43.3809,0.577,-,0,0,0.0,0.0,0.0,1.02303435865225e-07,KW,KW,-,2025-08-21T07:17:19.000,2025-08-21T07:57:58.900,0,0,1,2439.9,636.974,134.494,224.491,117.495,8.5,5.0,0.0727,0.3434,0.0891,0.1241,2.054,0.15,0.184,3.0727e-10,1.5632e-11,2.198e-11,66.497,66.997,61.497,71.997,1.606,0.452,0.533,2.6551e-08,9.9767e-09,7.497e-07,3.814e-08,5.363e-08,4.4220000000000005e+47,2.2496e+46,3.1632000000000003e+46,3.8210999999999995e+49,1.4358e+49,6.6761e+50,6.157299999999999e+49,6.664299999999999e+49,166.09262682106,173,181.604078806175,103,True,False,,,,289.8863,-43.3809,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250821a/aladin.html,examples/WXT_results_summary_data/EP250821a/aladin.ipynb,examples/WXT_results_summary_data/EP250821a/cat_table.csv,
EP250827a,3.484,-56.468,3.4682,-56.4977,1.613,-,0,1,0.0,0.0,0.0,1.09743794697326e-08,"KW,GBM",GBM,-,2025-08-27T07:38:53.350,2025-08-27T07:43:21.750,0,1,1,268.4,177.934,14.495,2.499,68.974,9.996,7.997,0.0145,2.6785,0.8189,1.7813,1.761,0.325,0.515,7.4477e-10,7.316e-11,1.944e-10,60.977,61.477,47.477,74.977,1.363,0.372,0.404,1.2372e-08,7.967e-09,1.999e-07,1.9636e-08,5.2176e-08,1.3346e+49,1.3109999999999999e+48,3.4836e+48,2.2171e+50,1.4277e+50,1.7639000000000002e+51,6.7987e+50,8.1164e+50,52.5109161074647,44,64.0613589125949,104,True,False,,,,3.4682,-56.4977,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250827a/aladin.html,examples/WXT_results_summary_data/EP250827a/aladin.ipynb,examples/WXT_results_summary_data/EP250827a/cat_table.csv,
EP250827b,36.581,37.499,0.0,0.0,0.12,-,0,1,0.0,0.0,0.0,1.01698469529332e-08,"KW,GBM",GBM,SN 2025wkm,2025-08-27T06:23:02.500,2025-08-27T06:44:43.600,1,1,0,1301.1,1203.593,55.504,48.004,721.055,349.027,100.008,0.052,0.0082,0.0,0.9644,2.053,0.371,0.524,4.6202e-11,1.1624e-11,1.0401e-11,195.515,215.517,0.0,1202.517,1.914,0.389,0.564,2.0122e-10,1.3264e-10,6.0113e-08,1.5124e-08,1.3532e-08,1.85e+45,4.6544e+44,4.1646e+44,8.0572e+45,5.3109e+45,2.1092e+48,5.3090000000000004e+47,4.9839e+47,21.8894589525594,22,28.2455666132553,105,False,True,SN 2025wkm,36.58605,37.49997778,36.58605,37.49997778,optical_counterpart,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250827b/aladin.html,examples/WXT_results_summary_data/EP250827b/aladin.ipynb,examples/WXT_results_summary_data/EP250827b/cat_table.csv,
EP250828a,327.897,20.555,327.8936,20.5432,0.0,-,0,1,0.0,0.0,0.0,1.09566624085428e-08,"KW,GBM",GBM,-,2025-08-28T07:27:16.250,2025-08-28T07:51:49.150,1,1,0,1472.9,1036.43,240.984,183.988,194.487,67.575,241.564,0.104,0.0188,0.0,3.5941,1.85,0.285,0.348,1.2545e-10,2.229e-11,2.1439e-11,224.985,231.484,132.985,323.484,1.923,0.341,0.391,1.1946e-09,7.3195e-10,1.8478e-07,3.2831e-08,3.1578e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6090479717939,33,43.7197440947727,106,True,False,,,,327.8936,20.5432,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250828a/aladin.html,examples/WXT_results_summary_data/EP250828a/aladin.ipynb,examples/WXT_results_summary_data/EP250828a/cat_table.csv,
EP250830a,105.733,-64.858,0.0,0.0,0.0,GRB 250830B,1,0,7.15e-08,3.04e-08,2.78e-08,0.0,KW,KW,-,2025-08-30T03:56:01.950,2025-08-30T04:09:09.600,1,1,0,787.65,632.12,44.008,77.015,329.563,26.505,18.504,0.11,2.498,0.898,2.0978,1.754,0.225,0.421,4.7228e-10,4.0526e-11,9.0057e-11,64.512,65.012,44.012,85.512,1.639,0.345,0.338,1.4402e-08,8.7135e-09,3.7199e-07,3.192e-08,7.0933e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4081128754976,65,70.0666359910259,107,False,False,,,,105.733,-64.858,wxt_ra/wxt_dec,190.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250830a/aladin.html,examples/WXT_results_summary_data/EP250830a/aladin.ipynb,examples/WXT_results_summary_data/EP250830a/cat_table.csv,
EP250831a,42.951,-36.175,42.9804,-36.1879,0.0,-,0,1,0.0,0.0,0.0,3.930604335693251e-09,"KW,GBM,ECL",ECL,-,2025-08-31T09:49:14.600,2025-08-31T09:56:02.000,1,1,0,407.4,266.934,42.989,42.989,99.476,27.993,23.574,0.0296,4.8776,1.6253,6.478,1.945,0.424,1.149,2.6983e-10,3.2911e-11,2.1773e-10,176.457,177.456,29.957,323.956,2.21,0.385,0.471,7.2193e-09,4.4503e-09,1.0993e-07,1.3408e-08,8.8705e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1484392300217,20,27.5549218778092,108,True,False,,,,42.9804,-36.1879,fxt_ra/fxt_dec,20.0,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250831a/aladin.html,examples/WXT_results_summary_data/EP250831a/aladin.ipynb,examples/WXT_results_summary_data/EP250831a/cat_table.csv,
